date,max_dew_point_v,max_relative_humidity_v,max_temperature_v,max_wind_speed_v,min_dew_point_v,min_relative_humidity_v,min_temperature_v,min_wind_speed_v,precipitation_v,rain_v,snow_v,snow_on_ground_v
5/1/2020,-3.55,87.92,-0.17,31.06,-10.96,64.28,-7.38,6.34,1.97,1.19,0.86,4
4/1/2020,-3.6,87.84,-0.19,30.99,-10.94,64.12,-7.38,6.26,1.89,1.13,0.84,3.8
3/1/2020,-3.62,87.81,-0.19,30.59,-10.96,64.18,-7.47,6.19,1.84,1.11,0.81,3.8
2/1/2020,-3.59,87.88,-0.17,30.47,-10.86,64.41,-7.41,6.22,1.8,1.07,0.82,3.7
1/1/2020,-3.56,87.83,-0.15,30.4,-10.77,64.52,-7.35,6.22,1.78,1.06,0.82,3.7
31/12/2019,-3.46,87.9,-0.06,30.48,-10.66,64.48,-7.22,6.2,1.78,1.07,0.79,3.6
30/12/2019,-3.23,88.14,0.15,30.34,-10.4,64.84,-7,6.16,1.93,1.19,0.8,3.6
29/12/2019,-3.1,88.2,0.28,30.36,-10.18,64.85,-6.76,6.31,1.95,1.24,0.76,3.6
28/12/2019,-3,88.25,0.41,30.39,-10.04,64.84,-6.64,6.22,1.98,1.3,0.74,3.7
27/12/2019,-2.99,88.18,0.42,30.22,-10.08,64.6,-6.68,6.09,1.96,1.26,0.76,3.7
26/12/2019,-3.01,87.96,0.49,30.02,-9.98,64.57,-6.57,6.05,1.89,1.21,0.74,3.7
25/12/2019,-2.95,87.9,0.57,29.67,-9.8,64.64,-6.43,5.86,1.81,1.17,0.69,3.8
24/12/2019,-2.83,88.13,0.64,29.5,-9.57,64.86,-6.24,5.76,1.89,1.25,0.71,4
23/12/2019,-2.72,88.18,0.75,29.46,-9.38,65,-6.09,5.8,1.89,1.22,0.73,4.1
22/12/2019,-2.52,88.4,0.96,29.54,-9.15,65.05,-5.94,5.88,1.86,1.17,0.75,4.2
21/12/2019,-2.51,88.46,1.01,29.38,-9.13,64.89,-5.93,5.91,1.84,1.07,0.81,4.2
20/12/2019,-2.46,88.56,1.06,29.16,-9.12,64.83,-5.91,5.96,1.8,1.02,0.82,4.3
19/12/2019,-2.35,88.68,1.16,29.2,-9.03,64.67,-5.81,5.84,1.85,1.05,0.85,4.3
18/12/2019,-2.24,88.73,1.27,29.05,-8.87,64.72,-5.68,5.76,1.88,1.01,0.93,4.1
17/12/2019,-2.06,88.74,1.46,29.06,-8.75,64.58,-5.51,5.84,1.91,1.02,0.94,3.9
16/12/2019,-1.94,88.69,1.62,28.79,-8.62,64.37,-5.39,5.74,1.96,1.01,0.98,3.7
15/12/2019,-2.08,88.23,1.63,28.68,-8.63,63.75,-5.37,5.62,1.7,0.83,0.92,3.4
14/12/2019,-2.08,88.02,1.67,28.64,-8.68,63.35,-5.37,5.52,1.64,0.78,0.9,3.3
13/12/2019,-2.03,87.9,1.75,28.62,-8.62,63.25,-5.27,5.69,1.6,0.76,0.87,3.1
12/12/2019,-1.84,88.01,1.97,28.6,-8.38,63.14,-5.03,5.62,1.61,0.76,0.89,2.9
11/12/2019,-1.6,88.28,2.18,28.67,-8.17,63.06,-4.86,5.42,1.63,0.82,0.85,2.7
10/12/2019,-1.36,88.66,2.42,28.9,-7.97,62.97,-4.68,5.33,1.76,0.89,0.9,2.4
9/12/2019,-1.23,88.62,2.62,29.06,-7.83,62.61,-4.51,5.5,1.76,0.9,0.89,2.2
8/12/2019,-1.09,88.49,2.8,29.28,-7.74,62.19,-4.36,5.62,1.78,0.98,0.84,1.9
7/12/2019,-0.89,88.46,3.02,29.3,-7.52,62.04,-4.1,5.6,1.91,1.13,0.8,1.6
6/12/2019,-0.66,88.46,3.27,29.29,-7.27,62.13,-3.85,5.6,1.99,1.32,0.7,1.4
5/12/2019,-0.41,88.53,3.54,29.68,-6.95,62.23,-3.53,5.58,2.12,1.45,0.7,1.1
4/12/2019,-0.13,88.61,3.82,29.82,-6.58,62.33,-3.16,5.68,2.15,1.52,0.66,0.8
3/12/2019,0.16,88.71,4.13,29.68,-6.24,62.28,-2.79,5.6,2.18,1.64,0.56,0.7
2/12/2019,0.33,88.92,4.33,29.54,-6.05,62.14,-2.61,5.5,2.14,1.66,0.5,0.7
1/12/2019,0.52,88.97,4.49,29.73,-5.94,62.26,-2.46,5.61,2.14,1.73,0.45,0.6
30/11/2019,0.85,89.35,4.74,29.76,-5.74,62.39,-2.27,5.64,2.21,1.79,0.45,0.6
29/11/2019,1.1,89.61,5.02,29.62,-5.48,62.5,-2.09,5.65,2.26,1.83,0.46,0.5
28/11/2019,1.32,89.74,5.27,29.64,-5.28,62.35,-1.91,5.62,2.26,1.85,0.43,0.5
27/11/2019,1.48,89.67,5.46,29.67,-5.07,62.48,-1.71,5.73,2.23,1.85,0.4,0.5
26/11/2019,1.67,89.56,5.69,29.62,-4.92,62.44,-1.55,5.8,2.25,1.87,0.41,0.5
25/11/2019,1.76,89.45,5.85,29.33,-4.75,62.27,-1.41,5.96,2.19,1.86,0.36,0.6
24/11/2019,1.83,89.46,5.93,29.08,-4.6,62.4,-1.34,5.86,2.15,1.8,0.38,0.6
23/11/2019,2.04,89.6,6.15,28.86,-4.45,62.42,-1.25,5.74,2.2,1.83,0.39,0.7
22/11/2019,2.14,89.53,6.33,28.62,-4.32,62.24,-1.12,5.63,2.21,1.84,0.4,0.7
21/11/2019,2.32,89.38,6.6,28.7,-4.13,61.66,-0.87,5.52,2.08,1.69,0.41,0.7
20/11/2019,2.37,89.08,6.75,28.51,-4.07,61.21,-0.75,5.57,1.95,1.58,0.38,0.7
19/11/2019,2.39,88.8,6.88,28.49,-4.08,60.82,-0.7,5.49,1.93,1.58,0.36,0.7
18/11/2019,2.45,88.55,7.08,28.76,-4.13,60.21,-0.69,5.56,1.88,1.55,0.33,0.6
17/11/2019,2.59,88.44,7.3,28.95,-4,59.91,-0.57,5.51,1.99,1.67,0.32,0.6
16/11/2019,2.78,88.44,7.59,28.87,-3.74,59.66,-0.34,5.37,1.97,1.68,0.3,0.6
15/11/2019,2.9,88.28,7.83,28.64,-3.5,59.37,-0.09,5.34,1.92,1.65,0.27,0.5
14/11/2019,3.05,88.07,8.06,28.62,-3.32,58.99,0.14,5.27,1.95,1.71,0.25,0.5
13/11/2019,3.27,88.1,8.33,28.64,-3.14,58.85,0.31,5.18,1.89,1.66,0.24,0.5
12/11/2019,3.49,88.26,8.55,28.42,-2.89,58.92,0.52,5.04,1.98,1.76,0.23,0.5
11/11/2019,3.56,88.26,8.69,28.46,-2.72,58.66,0.68,4.93,1.95,1.74,0.21,0.4
10/11/2019,3.73,88.18,8.94,28.69,-2.58,58.29,0.88,4.82,1.99,1.8,0.19,0.3
9/11/2019,4.02,88.32,9.29,28.73,-2.35,58.2,1.11,4.79,2.25,2.12,0.13,0.2
8/11/2019,4.13,88.26,9.46,28.78,-2.15,58.08,1.31,4.79,2.26,2.16,0.1,0.1
7/11/2019,4.31,88.19,9.69,28.8,-2.02,57.8,1.48,4.7,2.18,2.11,0.07,0
6/11/2019,4.4,88.2,9.89,28.57,-1.95,57.3,1.54,4.68,2.13,2.09,0.03,0
5/11/2019,4.51,88.23,10.07,28.73,-1.79,57.01,1.7,4.73,2.14,2.11,0.02,0
4/11/2019,4.7,88.32,10.28,28.67,-1.58,56.88,1.87,4.82,2.15,2.12,0.02,0
3/11/2019,4.99,88.75,10.49,28.44,-1.28,57.25,2.1,4.74,2.21,2.18,0.03,0
2/11/2019,5.19,88.85,10.71,28,-0.96,57.56,2.33,4.71,2.15,2.12,0.03,0
1/11/2019,5.39,88.94,10.92,27.75,-0.68,57.62,2.57,4.89,2.13,2.1,0.03,0
31/10/2019,5.71,89.11,11.21,28.08,-0.38,57.82,2.84,4.98,2.16,2.13,0.03,0
30/10/2019,5.96,89.38,11.46,28.04,-0.13,58.05,3,4.92,2.22,2.19,0.03,0
29/10/2019,6,89.32,11.57,27.72,0.04,57.98,3.15,4.87,2.25,2.22,0.03,0
28/10/2019,6.15,89.39,11.77,27.76,0.16,57.69,3.28,4.92,2.15,2.12,0.03,0
27/10/2019,6.4,89.47,12.06,27.84,0.34,57.54,3.5,4.91,2.28,2.25,0.03,0
26/10/2019,6.59,89.44,12.24,27.84,0.51,57.7,3.66,4.98,2.35,2.33,0.03,0
25/10/2019,6.67,89.29,12.47,27.75,0.64,57.28,3.83,4.98,2.12,2.09,0.02,0
24/10/2019,6.81,89.3,12.7,27.78,0.82,57.07,3.98,4.88,2.07,2.06,0.02,0
23/10/2019,6.92,89.35,12.89,27.84,0.98,56.9,4.11,5.07,2.09,2.08,0.01,0
22/10/2019,7.18,89.51,12.99,28.13,1.19,57.54,4.29,5.19,2.13,2.12,0.01,0
21/10/2019,7.53,89.72,13.3,27.8,1.46,57.7,4.47,4.96,2.27,2.26,0.01,0
20/10/2019,7.83,89.93,13.65,27.63,1.7,57.62,4.68,4.78,2.25,2.24,0.01,0
19/10/2019,7.95,89.78,13.92,27.44,1.84,57.05,4.83,4.67,2.22,2.22,0,0
18/10/2019,8.12,89.8,14.16,27.34,1.96,56.62,4.97,4.57,2.16,2.16,0,0
17/10/2019,8.27,89.79,14.42,27.21,2.08,56.23,5.09,4.39,2.13,2.14,0,0
16/10/2019,8.45,89.78,14.69,27.03,2.24,55.93,5.23,4.31,2.28,2.28,0,0
15/10/2019,8.67,89.77,15,26.99,2.45,55.63,5.47,4.29,2.15,2.16,0,0
14/10/2019,9.02,89.91,15.37,27.13,2.71,55.48,5.7,4.24,2.17,2.17,0,0
13/10/2019,9.22,89.79,15.67,27,2.91,55.22,5.9,4.14,2.2,2.2,0,0
12/10/2019,9.31,89.84,15.86,26.72,3.05,54.91,6,4.16,2.28,2.28,0,0
11/10/2019,9.57,90.15,16.11,26.74,3.32,54.91,6.23,4.11,2.24,2.24,0,0
10/10/2019,9.82,90.16,16.34,26.69,3.55,54.85,6.47,4.02,2.21,2.21,0,0
9/10/2019,10.08,90.18,16.64,26.64,3.73,54.77,6.66,3.97,2.15,2.15,0,0
8/10/2019,10.25,90.21,16.86,26.45,3.92,54.6,6.84,3.85,2.05,2.05,0,0
7/10/2019,10.35,90.28,17.09,26.17,4.08,54.24,7.01,3.8,2.09,2.09,0,0
6/10/2019,10.43,90.26,17.27,26.37,4.22,54.11,7.16,3.85,2.12,2.12,0,0
5/10/2019,10.58,90.23,17.45,26.45,4.46,54.1,7.39,3.84,2.16,2.16,0,0
4/10/2019,10.85,90.32,17.74,26.47,4.79,54.4,7.67,3.83,2.21,2.21,0,0
3/10/2019,11.16,90.42,18.01,26.54,5.05,54.54,7.89,3.78,2.28,2.28,0,0
2/10/2019,11.36,90.28,18.24,26.56,5.27,54.62,8.13,3.79,2.29,2.29,0,0
1/10/2019,11.42,90.21,18.41,26.45,5.36,54.38,8.24,3.72,2.14,2.14,0,0
30/9/2019,11.54,90.1,18.58,26.51,5.47,54.04,8.36,3.73,2.19,2.19,0,0
29/9/2019,11.75,90.21,18.78,26.5,5.59,53.86,8.54,3.64,2.36,2.36,0,0
28/9/2019,11.98,90.29,19.08,26.43,5.81,53.67,8.73,3.56,2.43,2.43,0,0
27/9/2019,12.31,90.19,19.42,26.45,6.1,53.73,9.01,3.49,2.24,2.24,0,0
26/9/2019,12.44,90.03,19.68,26.03,6.29,53.45,9.21,3.37,2.25,2.25,0,0
25/9/2019,12.65,90.09,20.01,25.88,6.5,53.11,9.36,3.35,2.28,2.28,0,0
24/9/2019,12.79,89.94,20.25,25.64,6.76,53.02,9.58,3.29,2.2,2.2,0,0
23/9/2019,13,89.97,20.48,25.52,6.98,52.94,9.8,3.2,2.28,2.28,0,0
22/9/2019,13.27,89.92,20.77,25.46,7.29,53,10.07,3.13,2.23,2.23,0,0
21/9/2019,13.54,90.04,21.1,25.29,7.64,53,10.38,3.16,2.21,2.21,0,0
20/9/2019,13.78,89.82,21.37,25.05,7.87,53,10.64,3.24,2.23,2.23,0,0
19/9/2019,13.91,89.62,21.61,25.02,7.95,52.61,10.77,3.21,2.09,2.09,0,0
18/9/2019,13.96,89.33,21.79,25,8,52.08,10.92,3.24,2,2,0,0
17/9/2019,14.11,89.37,21.99,25.09,8.16,51.84,11.1,3.19,2.13,2.13,0,0
16/9/2019,14.34,89.4,22.18,25.12,8.42,51.95,11.37,3.24,2.19,2.19,0,0
15/9/2019,14.56,89.51,22.41,25.07,8.76,52.09,11.72,3.27,2.26,2.26,0,0
14/9/2019,14.79,89.42,22.72,24.93,9.07,52.08,12.02,3.28,2.29,2.29,0,0
13/9/2019,14.96,89.44,22.92,24.71,9.3,52.1,12.27,3.21,2.25,2.25,0,0
12/9/2019,15.07,89.47,23.1,24.66,9.45,51.96,12.47,3.2,2.25,2.25,0,0
11/9/2019,15.25,89.4,23.32,24.86,9.6,51.73,12.67,3.28,2.22,2.22,0,0
10/9/2019,15.44,89.39,23.54,24.87,9.83,51.76,12.93,3.22,2.24,2.24,0,0
9/9/2019,15.62,89.55,23.75,24.68,9.98,51.67,13.11,3.15,2.32,2.32,0,0
8/9/2019,15.76,89.38,23.95,24.46,10.21,51.75,13.31,3.17,2.22,2.22,0,0
7/9/2019,15.91,89.17,24.21,24.44,10.32,51.4,13.49,3.15,2.18,2.18,0,0
6/9/2019,16,88.88,24.38,24.22,10.38,50.95,13.63,3.01,2,2,0,0
5/9/2019,16.09,88.89,24.56,24.25,10.52,50.77,13.78,2.93,1.91,1.91,0,0
4/9/2019,16.28,88.98,24.71,24.29,10.75,50.86,14.03,3.01,1.99,1.99,0,0
3/9/2019,16.5,89.14,24.92,24.09,11.08,51.19,14.3,2.96,2.12,2.12,0,0
2/9/2019,16.71,89.2,25.16,23.91,11.31,51.28,14.5,3,1.99,1.99,0,0
1/9/2019,16.85,89.12,25.39,23.76,11.47,51.06,14.67,2.96,1.97,1.97,0,0
31/8/2019,16.91,89,25.52,23.44,11.51,50.87,14.74,2.86,1.81,1.81,0,0
30/8/2019,16.87,88.95,25.53,23.3,11.52,50.72,14.74,2.89,1.54,1.54,0,0
29/8/2019,16.88,88.86,25.53,23.48,11.53,50.78,14.77,3.05,1.5,1.5,0,0
28/8/2019,16.96,88.85,25.61,23.51,11.61,50.72,14.87,3.1,1.61,1.61,0,0
27/8/2019,17.02,88.96,25.66,23.46,11.74,50.97,14.99,3.05,1.7,1.7,0,0
26/8/2019,17.01,88.87,25.6,23.38,11.73,51.05,15.01,3.11,1.72,1.72,0,0
25/8/2019,17.06,88.82,25.66,23.4,11.83,50.97,15.13,3.17,1.64,1.64,0,0
24/8/2019,17.16,88.83,25.81,23.73,11.91,50.69,15.25,3.2,1.7,1.7,0,0
23/8/2019,17.24,88.91,25.87,23.74,12.03,50.9,15.36,3.17,1.74,1.74,0,0
22/8/2019,17.31,88.99,25.97,23.91,12.12,50.93,15.45,3.17,1.86,1.86,0,0
21/8/2019,17.34,89.04,25.97,23.78,12.11,50.84,15.47,3.15,1.92,1.92,0,0
20/8/2019,17.32,88.94,25.99,23.55,12.13,50.77,15.48,3.11,1.96,1.96,0,0
19/8/2019,17.3,88.86,26.02,23.58,12.1,50.65,15.5,3.1,1.9,1.9,0,0
18/8/2019,17.26,88.78,25.98,23.71,12.08,50.59,15.5,3.13,2.06,2.06,0,0
17/8/2019,17.31,88.71,26.01,23.99,12.11,50.63,15.55,3.06,2.21,2.21,0,0
16/8/2019,17.35,88.53,26.07,24.06,12.19,50.86,15.62,3.04,2.39,2.39,0,0
15/8/2019,17.39,88.45,26.15,24.1,12.25,50.81,15.71,2.95,2.53,2.53,0,0
14/8/2019,17.36,88.26,26.21,23.98,12.32,50.67,15.79,2.91,2.57,2.57,0,0
13/8/2019,17.32,87.93,26.23,23.94,12.29,50.5,15.8,2.98,2.45,2.45,0,0
12/8/2019,17.31,87.65,26.33,23.97,12.25,50.03,15.81,3.06,2.36,2.36,0,0
11/8/2019,17.43,87.7,26.49,24.1,12.37,50.06,15.94,3.04,2.49,2.49,0,0
10/8/2019,17.53,87.73,26.59,24.13,12.44,50.08,16.04,3.03,2.65,2.65,0,0
9/8/2019,17.61,87.52,26.69,24.12,12.52,50.14,16.16,2.95,2.76,2.76,0,0
8/8/2019,17.63,87.36,26.81,24.21,12.56,49.65,16.24,2.99,2.82,2.82,0,0
7/8/2019,17.63,87.23,26.84,24.08,12.57,49.58,16.28,3.04,2.93,2.93,0,0
6/8/2019,17.6,86.93,26.9,24.01,12.59,49.45,16.34,3.06,2.95,2.95,0,0
5/8/2019,17.58,86.8,26.96,24.24,12.55,49.1,16.37,3.06,2.89,2.89,0,0
4/8/2019,17.6,86.78,27,24.4,12.52,48.87,16.38,3.08,2.89,2.89,0,0
3/8/2019,17.63,86.76,27.05,24.47,12.55,48.79,16.43,3.08,2.8,2.8,0,0
2/8/2019,17.64,86.73,27.08,24.34,12.57,48.84,16.46,3.15,2.77,2.77,0,0
1/8/2019,17.65,86.8,27.14,24.44,12.52,48.41,16.47,3.19,2.73,2.73,0,0
31/7/2019,17.62,86.61,27.14,24.44,12.51,48.34,16.48,3.17,2.6,2.6,0,0
30/7/2019,17.73,86.7,27.23,24.69,12.54,48.26,16.54,3.22,2.78,2.78,0,0
29/7/2019,17.86,86.86,27.32,24.62,12.69,48.54,16.65,3.11,3.11,3.11,0,0
28/7/2019,17.93,86.78,27.38,24.56,12.74,48.64,16.77,3.02,3.04,3.04,0,0
27/7/2019,17.89,86.54,27.36,24.48,12.66,48.45,16.75,2.98,2.93,2.93,0,0
26/7/2019,17.85,86.41,27.34,24.72,12.57,48.29,16.71,2.99,3.04,3.04,0,0
25/7/2019,17.84,86.52,27.33,24.8,12.5,48.18,16.7,3.04,2.89,2.89,0,0
24/7/2019,17.86,86.44,27.34,24.99,12.54,48.45,16.73,3.1,2.85,2.85,0,0
23/7/2019,17.88,86.33,27.37,25.01,12.53,48.31,16.75,3.05,2.63,2.63,0,0
22/7/2019,17.95,86.44,27.43,25.37,12.53,48.2,16.79,3.06,2.65,2.65,0,0
21/7/2019,17.95,86.33,27.44,25.33,12.58,48.35,16.85,3.06,2.7,2.7,0,0
20/7/2019,17.89,85.98,27.5,25.37,12.54,48.14,16.89,3.11,2.6,2.6,0,0
19/7/2019,17.8,85.62,27.49,25.2,12.4,47.9,16.83,3.04,2.56,2.56,0,0
18/7/2019,17.66,85.36,27.49,25.21,12.2,47.29,16.73,3.1,2.41,2.41,0,0
17/7/2019,17.58,85.21,27.44,25.41,12.12,47.17,16.66,3.25,2.35,2.35,0,0
16/7/2019,17.62,85.34,27.46,25.66,12.09,47.16,16.68,3.33,2.39,2.39,0,0
15/7/2019,17.59,85.36,27.39,25.71,12.05,47.22,16.65,3.23,2.56,2.56,0,0
14/7/2019,17.54,85.3,27.38,25.78,11.96,47.06,16.61,3.24,2.47,2.47,0,0
13/7/2019,17.47,85.13,27.39,25.89,11.93,46.89,16.57,3.4,2.43,2.43,0,0
12/7/2019,17.42,84.94,27.43,26.14,11.9,46.82,16.54,3.49,2.37,2.37,0,0
11/7/2019,17.37,84.71,27.45,26.2,11.8,46.61,16.49,3.53,2.17,2.17,0,0
10/7/2019,17.23,84.45,27.35,26.13,11.64,46.45,16.33,3.54,2.18,2.18,0,0
9/7/2019,17,84.23,27.21,25.98,11.37,46.1,16.17,3.54,2.06,2.06,0,0
8/7/2019,16.88,84.15,27.09,26.34,11.19,45.93,16.01,3.63,2.08,2.08,0,0
7/7/2019,16.76,84.15,26.98,26.32,11.13,46.07,15.91,3.61,2.06,2.06,0,0
6/7/2019,16.72,84.25,26.91,26.57,11.03,46.08,15.78,3.61,2.1,2.1,0,0
5/7/2019,16.71,84.45,26.78,26.63,11.04,46.48,15.73,3.52,2.24,2.24,0,0
4/7/2019,16.79,84.7,26.74,26.89,11.12,46.86,15.76,3.6,2.42,2.42,0,0
3/7/2019,16.87,84.83,26.78,27.04,11.21,47.03,15.84,3.57,2.45,2.45,0,0
2/7/2019,16.92,84.89,26.8,26.99,11.24,47.26,15.89,3.43,2.49,2.49,0,0
1/7/2019,16.87,84.78,26.72,26.73,11.22,47.57,15.81,3.37,2.65,2.65,0,0
30/6/2019,16.75,84.57,26.65,26.39,11.1,47.49,15.68,3.38,2.36,2.36,0,0
29/6/2019,16.66,84.54,26.54,26.6,10.95,47.45,15.57,3.45,2.28,2.28,0,0
28/6/2019,16.58,84.61,26.41,26.66,10.83,47.56,15.47,3.34,2.45,2.45,0,0
27/6/2019,16.42,84.52,26.2,26.42,10.68,47.73,15.34,3.35,2.42,2.42,0,0
26/6/2019,16.32,84.69,26.03,26.31,10.61,48,15.24,3.34,2.44,2.44,0,0
25/6/2019,16.33,84.94,25.98,26.3,10.66,48.46,15.23,3.34,2.49,2.49,0,0
24/6/2019,16.39,85.07,25.9,26.26,10.71,49.01,15.23,3.26,2.58,2.58,0,0
23/6/2019,16.31,85.16,25.81,25.92,10.64,49.26,15.18,3.14,2.74,2.74,0,0
22/6/2019,16.21,85.06,25.71,25.68,10.42,49.09,15.03,3.07,2.67,2.67,0,0
21/6/2019,16.11,85.03,25.57,25.54,10.26,49.04,14.95,3.13,2.54,2.54,0,0
20/6/2019,16.01,85,25.45,25.43,10.07,48.98,14.82,3.28,2.68,2.68,0,0
19/6/2019,15.83,85.02,25.29,25.38,9.84,48.84,14.62,3.28,2.52,2.52,0,0
18/6/2019,15.71,85.04,25.12,25.31,9.71,49.11,14.46,3.29,2.62,2.62,0,0
17/6/2019,15.51,84.93,24.91,25.24,9.52,49.2,14.25,3.32,2.58,2.58,0,0
16/6/2019,15.36,84.93,24.83,25.42,9.36,48.97,14.07,3.35,2.51,2.51,0,0
15/6/2019,15.25,84.91,24.7,25.8,9.26,49.01,13.98,3.47,2.51,2.51,0,0
14/6/2019,15.11,84.82,24.58,25.72,9.11,49.12,13.82,3.41,2.42,2.42,0,0
13/6/2019,14.95,84.91,24.37,25.66,8.92,49.2,13.59,3.39,2.33,2.33,0,0
12/6/2019,14.81,85.24,24.15,25.72,8.76,49.32,13.36,3.38,2.33,2.33,0,0
11/6/2019,14.52,85.26,23.86,25.58,8.48,49.15,13.11,3.41,2.34,2.34,0,0
10/6/2019,14.22,85.18,23.53,25.59,8.19,48.87,12.82,3.42,2.4,2.4,0,0
9/6/2019,14.05,85.17,23.36,25.79,7.93,48.67,12.58,3.5,2.5,2.5,0,0
8/6/2019,13.91,85.15,23.14,26.08,7.81,48.72,12.44,3.62,2.49,2.49,0,0
7/6/2019,13.9,85.31,23.04,26.52,7.76,48.79,12.34,3.69,2.66,2.66,0,0
6/6/2019,13.73,85.01,23.04,26.48,7.64,48.46,12.21,3.64,2.71,2.71,0,0
5/6/2019,13.57,84.86,22.98,26.7,7.48,48.11,12.06,3.59,2.49,2.49,0,0
4/6/2019,13.41,84.75,22.86,26.59,7.34,47.93,11.87,3.49,2.54,2.54,0,0
3/6/2019,13.17,84.66,22.62,26.58,7.1,47.85,11.59,3.42,2.44,2.44,0,0
2/6/2019,13.02,84.61,22.44,26.64,6.9,47.79,11.42,3.4,2.49,2.49,0,0
1/6/2019,12.8,84.4,22.17,26.67,6.66,47.9,11.27,3.46,2.51,2.51,0,0
31/5/2019,12.64,84.34,22.04,26.68,6.4,47.63,11.05,3.48,2.42,2.42,0,0
30/5/2019,12.45,84.27,21.86,26.61,6.24,47.63,10.81,3.49,2.45,2.45,0,0
29/5/2019,12.23,84.22,21.65,26.47,6.07,47.61,10.66,3.53,2.47,2.47,0,0
28/5/2019,12.07,84.05,21.58,26.65,5.85,47.14,10.54,3.56,2.49,2.49,0,0
27/5/2019,11.96,83.82,21.54,26.88,5.67,46.94,10.39,3.55,2.53,2.53,0,0
26/5/2019,11.82,83.6,21.45,26.86,5.35,46.71,10.17,3.46,2.44,2.44,0,0
25/5/2019,11.54,83.35,21.2,26.79,5.06,46.41,9.92,3.42,2.41,2.41,0,0
24/5/2019,11.31,83.45,20.99,26.79,4.75,46.33,9.62,3.36,2.34,2.34,0,0
23/5/2019,11.04,83.35,20.63,26.68,4.44,46.54,9.32,3.34,2.3,2.3,0,0
22/5/2019,10.84,83.55,20.26,26.86,4.14,46.77,9.01,3.41,2.44,2.44,0,0
21/5/2019,10.59,83.6,19.94,26.96,3.87,46.87,8.7,3.41,2.48,2.48,0,0
20/5/2019,10.29,83.43,19.61,27.13,3.52,46.73,8.44,3.49,2.4,2.4,0,0
19/5/2019,10.07,83.24,19.29,27.3,3.2,46.73,8.27,3.61,2.53,2.53,0,0
18/5/2019,9.87,83.25,19.09,27.59,2.96,46.54,8.07,3.66,2.61,2.61,0,0
17/5/2019,9.75,83.2,18.99,27.79,2.76,46.21,7.9,3.72,2.61,2.61,0,0
16/5/2019,9.62,83.32,18.8,27.72,2.61,46.25,7.77,3.52,2.71,2.71,0,0
15/5/2019,9.42,83.36,18.6,27.86,2.35,45.78,7.64,3.54,2.62,2.62,0,0
14/5/2019,9.22,83.09,18.41,28.04,2.07,45.47,7.45,3.57,2.58,2.58,0,0
13/5/2019,9.05,82.85,18.26,28.21,1.85,45.24,7.3,3.51,2.48,2.48,0,0
12/5/2019,8.93,82.79,18.12,28.37,1.71,45.11,7.2,3.44,2.51,2.51,0,0
11/5/2019,8.75,82.67,17.97,28.48,1.57,44.89,7.07,3.48,2.53,2.53,0,0
10/5/2019,8.56,82.74,17.82,28.48,1.43,44.85,6.95,3.51,2.53,2.53,0,0
9/5/2019,8.37,82.58,17.64,28.54,1.31,44.96,6.86,3.68,2.66,2.66,0,0
8/5/2019,8.25,82.53,17.56,28.56,1.1,44.66,6.76,3.7,2.6,2.6,0,0
7/5/2019,7.98,82.18,17.38,28.53,0.89,44.42,6.62,3.59,2.52,2.51,0,0
6/5/2019,7.62,81.72,17.17,28.5,0.54,43.91,6.41,3.68,2.46,2.45,0,0
5/5/2019,7.32,81.46,16.94,28.81,0.25,43.72,6.16,3.74,2.52,2.51,0,0
4/5/2019,7.08,81.26,16.84,28.94,-0.01,43.31,5.9,3.78,2.36,2.36,0,0
3/5/2019,6.84,81.09,16.62,28.97,-0.21,43.34,5.68,3.86,2.27,2.26,0,0
2/5/2019,6.56,81.14,16.3,28.96,-0.54,43.31,5.42,3.75,2.33,2.33,0,0
1/5/2019,6.12,80.67,15.99,29.09,-0.95,42.91,5.07,3.9,2.26,2.25,0,0
30/4/2019,5.84,80.5,15.74,29.41,-1.26,42.74,4.81,4,2.36,2.35,0.01,0
29/4/2019,5.69,80.72,15.49,29.62,-1.39,43.09,4.6,4.03,2.38,2.37,0.01,0
28/4/2019,5.51,80.9,15.25,29.5,-1.5,43.55,4.41,4.07,2.55,2.53,0.01,0
27/4/2019,5.33,80.97,14.98,29.66,-1.67,44.01,4.2,4.23,2.74,2.72,0.01,0
26/4/2019,5.26,81.18,14.85,29.94,-1.79,44.15,4.06,4.37,2.77,2.76,0.01,0
25/4/2019,5.08,81.11,14.63,29.99,-1.97,44.24,3.84,4.46,2.63,2.61,0.01,0
24/4/2019,4.85,80.78,14.36,30.04,-2.26,44.12,3.6,4.59,2.42,2.4,0.01,0
23/4/2019,4.65,80.68,14.17,30.42,-2.43,44.05,3.4,4.73,2.54,2.52,0.01,0
22/4/2019,4.52,80.54,14.03,30.6,-2.62,44.14,3.25,4.89,2.49,2.43,0.03,0
21/4/2019,4.44,80.64,13.85,30.52,-2.76,44.48,3.09,4.8,2.54,2.43,0.04,0
20/4/2019,4.34,80.78,13.65,30.36,-2.83,44.85,2.96,4.82,2.53,2.41,0.04,0
19/4/2019,4.19,81.08,13.35,30.48,-2.94,45.21,2.79,4.8,2.72,2.59,0.05,0.1
18/4/2019,3.96,81.08,13.05,30.4,-3.2,45.18,2.57,4.8,2.81,2.64,0.07,0.1
17/4/2019,3.72,81.08,12.82,30.49,-3.34,45.23,2.31,4.96,2.69,2.5,0.09,0.1
